Orthogroup	Hsap	Acer
OG0006784	CCD43_HUMAN	KAK2560087.1
OG0006802	TMM18_HUMAN	KAK2560166.1
OG0006818	APC13_HUMAN	KAK2560332.1
OG0006834	PPR21_HUMAN	KAK2560434.1
OG0006852	TPGS1_HUMAN	KAK2560585.1
OG0006868	ABCB9_HUMAN	KAK2560698.1
OG0006885	NUDC1_HUMAN	KAK2560829.1
OG0006904	NADAP_HUMAN	KAK2560929.1
OG0006920	SMD2_HUMAN	KAK2561034.1
OG0006936	DTL_HUMAN	KAK2561161.1
OG0006953	SDHF3_HUMAN	KAK2561369.1
OG0006969	TM41A_HUMAN	KAK2561537.1
OG0006335	COMD2_HUMAN	KAK2555001.1
OG0006351	SHOC1_HUMAN	KAK2555096.1
OG0006365	RIOK1_HUMAN	KAK2555338.1
OG0006381	PRD12_HUMAN	KAK2555454.1
OG0006414	ALKB8_HUMAN	KAK2556001.1
OG0006430	KIF22_HUMAN	KAK2556215.1
OG0006448	GANP_HUMAN	KAK2556435.1
OG0006468	ELP5_HUMAN	KAK2556528.1
OG0006486	WDR18_HUMAN	KAK2556651.1
OG0006520	PSMG4_HUMAN	KAK2556923.1
OG0006538	ZZEF1_HUMAN	KAK2557134.1
OG0006554	MD1L1_HUMAN	KAK2557232.1
OG0006587	OTUD3_HUMAN	KAK2557594.1
OG0006604	NPHP4_HUMAN	KAK2557771.1
OG0006621	DPOLQ_HUMAN	KAK2557956.1
OG0006654	PROD_HUMAN	KAK2558222.1
OG0006672	EPN4_HUMAN	KAK2558398.1
OG0006689	GLRX3_HUMAN	KAK2558487.1
OG0006705	NAA35_HUMAN	KAK2559132.1
OG0006710	REEP5_HUMAN	KAK2559217.1
OG0006726	UBP8_HUMAN	KAK2559504.1
OG0006741	UBE2C_HUMAN	KAK2559659.1
OG0006760	RPAB4_HUMAN	KAK2559817.1
OG0006778	TF3C1_HUMAN	KAK2560066.1
OG0006795	UQCC1_HUMAN	KAK2560137.1
OG0006830	DAA19_HUMAN	KAK2560404.1
OG0006849	DAP1_HUMAN	KAK2560565.1
OG0006865	WRIP1_HUMAN	KAK2560653.1
OG0006881	D39U1_HUMAN	KAK2560776.1
OG0006903	GLRX5_HUMAN	KAK2560928.1
OG0006919	PRP31_HUMAN	KAK2561033.1
OG0006937	PEX6_HUMAN	KAK2561172.1
OG0006954	PPCT_HUMAN	KAK2561370.1
OG0006972	AP4B1_HUMAN	KAK2561557.1
OG0006418	GLOD5_HUMAN	KAK2556101.1
OG0006449	PSB6_HUMAN	KAK2556441.1
OG0006498	MPDZ_HUMAN	KAK2556764.1
OG0006514	NEPR1_HUMAN	KAK2556901.1
OG0006531	RL38_HUMAN	KAK2557114.1
OG0006545	RPTOR_HUMAN	KAK2557188.1
OG0006561	TRI23_HUMAN	KAK2557243.1
OG0006576	RERE_HUMAN	KAK2557330.1
OG0006592	PHB2_HUMAN	KAK2557652.1
OG0006609	CDKAL_HUMAN	KAK2557791.1
OG0006626	UST_HUMAN	KAK2557986.1
OG0006641	PROF4_HUMAN	KAK2558094.1
OG0006656	BUD23_HUMAN	KAK2558248.1
OG0006670	MARH5_HUMAN	KAK2558386.1
OG0006685	WDR11_HUMAN	KAK2558461.1
OG0006687	FADS6_HUMAN	KAK2558483.1
OG0006703	WDR41_HUMAN	KAK2559089.1
OG0006720	EFNMT_HUMAN	KAK2559373.1
OG0006734	DAD1_HUMAN	KAK2559609.1
OG0006750	LYRM4_HUMAN	KAK2559718.1
OG0006768	S12A8_HUMAN	KAK2559920.1
OG0006783	SDF2_HUMAN	KAK2560086.1
OG0006800	RITA1_HUMAN	KAK2560161.1
OG0006815	USO1_HUMAN	KAK2560279.1
OG0006831	MCRS1_HUMAN	KAK2560407.1
OG0006847	BI1_HUMAN	KAK2560547.1
OG0006863	FABD_HUMAN	KAK2560638.1
OG0006878	RBM39_HUMAN	KAK2560770.1
OG0006912	CEBPZ_HUMAN	KAK2561000.1
OG0006927	TALD3_HUMAN	KAK2561104.1
OG0006944	NOSTN_HUMAN	KAK2561303.1
OG0006960	THUM1_HUMAN	KAK2561440.1
OG0006978	RM10_HUMAN	KAK2561593.1
OG0006993	VATD_HUMAN	KAK2561717.1
OG0006412	DAAF6_HUMAN	KAK2555992.1
OG0006428	KMT5A_HUMAN	KAK2556175.1
OG0006445	RT22_HUMAN	KAK2556394.1
OG0006464	DCA10_HUMAN	KAK2556513.1
OG0006480	MSH5_HUMAN	KAK2556631.1
OG0006485	TTLL7_HUMAN	KAK2556649.1
OG0006501	MAF1_HUMAN	KAK2556776.1
OG0006518	EXOS7_HUMAN	KAK2556918.1
OG0006537	SMYD3_HUMAN	KAK2557133.1
OG0006588	CB5D1_HUMAN	KAK2557595.1
OG0006605	WDR70_HUMAN	KAK2557772.1
OG0006622	CE162_HUMAN	KAK2557965.1
OG0006639	RNF17_HUMAN	KAK2558079.1
OG0006657	RAB23_HUMAN	KAK2558252.1
OG0006674	ATPMK_HUMAN	KAK2558412.1
OG0006692	TBC24_HUMAN	KAK2558550.1
OG0006711	STML2_HUMAN	KAK2559228.1
OG0006725	NATD1_HUMAN	KAK2559486.1
OG0006740	K0513_HUMAN	KAK2559655.1
OG0006758	PEPL1_HUMAN	KAK2559792.1
OG0006777	VPS11_HUMAN	KAK2560039.1
OG0006793	ZWILC_HUMAN	KAK2560123.1
OG0006810	XRCC5_HUMAN	KAK2560218.1
OG0006826	TAF5_HUMAN	KAK2560359.1
OG0006844	UBE4A_HUMAN	KAK2560532.1
OG0006861	TXIP1_HUMAN	KAK2560625.1
OG0006877	SAHH_HUMAN	KAK2560767.1
OG0006892	COMD1_HUMAN	KAK2560872.1
OG0006913	CA198_HUMAN	KAK2561004.1
OG0006930	CHUR_HUMAN	KAK2561118.1
OG0006947	MIOS_HUMAN	KAK2561322.1
OG0006964	EIF3K_HUMAN	KAK2561473.1
OG0006983	ACSF3_HUMAN	KAK2561618.1
OG0007001	ACTMP_HUMAN	KAK2561851.1
OG0006425	DRC2_HUMAN	KAK2556161.1
OG0006442	CHID1_HUMAN	KAK2556370.1
OG0006460	DISP3_HUMAN	KAK2556504.1
OG0006477	DJC16_HUMAN	KAK2556605.1
OG0006494	GP143_HUMAN	KAK2556720.1
OG0006511	TPPC8_HUMAN	KAK2556882.1
OG0006543	DCTN5_HUMAN	KAK2557163.1
OG0006548	LENG9_HUMAN	KAK2557201.1
OG0006564	VWA3A_HUMAN	KAK2557253.1
OG0006581	SPEE_HUMAN	KAK2557384.1
OG0006600	PLCH2_HUMAN	KAK2557748.1
OG0006618	HCDH_HUMAN	KAK2557944.1
OG0006636	TFB1M_HUMAN	KAK2558057.1
OG0006652	ANFY1_HUMAN	KAK2558215.1
OG0006668	TPR_HUMAN	KAK2558352.1
OG0006671	KI67_HUMAN	KAK2558396.1
OG0006688	SLU7_HUMAN	KAK2558484.1
OG0006704	NDUS4_HUMAN	KAK2559115.1
OG0006721	SMAD4_HUMAN	KAK2559434.1
OG0006737	PSF3_HUMAN	KAK2559616.1
OG0006755	DERL1_HUMAN	KAK2559744.1
OG0006773	KYNU_HUMAN	KAK2560002.1
OG0006789	MGMT_HUMAN	KAK2560115.1
OG0006807	PSMF1_HUMAN	KAK2560205.1
OG0006824	DPH6_HUMAN	KAK2560348.1
OG0006841	NDK8_HUMAN	KAK2560505.1
OG0006874	APT_HUMAN	KAK2560715.1
OG0006891	INT7_HUMAN	KAK2560871.1
OG0006911	IPPK_HUMAN	KAK2560998.1
OG0006928	GTPB2_HUMAN	KAK2561107.1
OG0006946	SPC25_HUMAN	KAK2561318.1
OG0006963	YLPM1_HUMAN	KAK2561466.1
OG0006982	CRNL1_HUMAN	KAK2561610.1
OG0007000	ARP10_HUMAN	KAK2561837.1
OG0006462	RPB4_HUMAN	KAK2556508.1
OG0006479	GLNA_HUMAN	KAK2556617.1
OG0006496	NXNL2_HUMAN	KAK2556737.1
OG0006513	MGDP1_HUMAN	KAK2556900.1
OG0006532	MET23_HUMAN	KAK2557115.1
OG0006549	UBC9_HUMAN	KAK2557202.1
OG0006565	TSR3_HUMAN	KAK2557256.1
OG0006583	TRIP6_HUMAN	KAK2557421.1
OG0006601	MASP1_HUMAN	KAK2557751.1
OG0006606	CNEP1_HUMAN	KAK2557776.1
OG0006623	UB2J1_HUMAN	KAK2557966.1
OG0006640	LSM10_HUMAN	KAK2558093.1
OG0006655	OFUT1_HUMAN	KAK2558230.1
OG0006673	BIN3_HUMAN	KAK2558401.1
OG0006690	ZCHC4_HUMAN	KAK2558505.1
OG0006708	S2546_HUMAN	KAK2559212.1
OG0006753	MCES_HUMAN	KAK2559722.1
OG0006771	KI13A_HUMAN	KAK2559974.1
OG0006787	TRM11_HUMAN	KAK2560106.1
OG0006805	EXTL3_HUMAN	KAK2560189.1
OG0006822	OLA1_HUMAN	KAK2560341.1
OG0006839	DISC1_HUMAN	KAK2560481.1
OG0006856	TCAIM_HUMAN	KAK2560602.1
OG0006872	RM03_HUMAN	KAK2560711.1
OG0006889	RT17_HUMAN	KAK2560859.1
OG0006909	PMVK_HUMAN	KAK2560989.1
OG0006941	RGAP1_HUMAN	KAK2561204.1
OG0006957	AB1IP_HUMAN	KAK2561391.1
OG0006975	BBOF1_HUMAN	KAK2561578.1
OG0006994	RPKL1_HUMAN	KAK2561723.1
OG0007009	BL1S1_HUMAN	KAK2561980.1
OG0007044	SOAT1_HUMAN	KAK2562200.1
OG0007060	IQAK1_HUMAN	KAK2562328.1
OG0007076	CCD13_HUMAN	KAK2562568.1
OG0006552	GID4_HUMAN	KAK2557221.1
OG0006556	WDR90_HUMAN	KAK2557234.1
OG0006573	SSRG_HUMAN	KAK2557311.1
OG0006591	UB2J2_HUMAN	KAK2557640.1
OG0006610	RL34_HUMAN	KAK2557796.1
OG0006627	PIT1_HUMAN	KAK2557987.1
OG0006643	EED_HUMAN	KAK2558097.1
OG0006660	RS7_HUMAN	KAK2558286.1
OG0006678	MUTYH_HUMAN	KAK2558433.1
OG0006695	S2540_HUMAN	KAK2558656.1
OG0006713	ATAT_HUMAN	KAK2559268.1
OG0006728	SCPDL_HUMAN	KAK2559557.1
OG0006743	PNPH_HUMAN	KAK2559681.1
OG0006748	DECR_HUMAN	KAK2559714.1
OG0006782	SNX19_HUMAN	KAK2560083.1
OG0006798	SNR25_HUMAN	KAK2560151.1
OG0006814	BL1S2_HUMAN	KAK2560271.1
OG0006819	FXL15_HUMAN	KAK2560333.1
OG0006836	VPS39_HUMAN	KAK2560444.1
OG0006854	MIPO1_HUMAN	KAK2560592.1
OG0006870	CH074_HUMAN	KAK2560706.1
OG0006887	RL13_HUMAN	KAK2560854.1
OG0006907	ZFY21_HUMAN	KAK2560954.1
OG0006923	ERCC2_HUMAN	KAK2561058.1
OG0006940	CUL2_HUMAN	KAK2561191.1
OG0006956	SF3B1_HUMAN	KAK2561380.1
OG0006974	DZAN1_HUMAN	KAK2561569.1
OG0006980	HDHD2_HUMAN	KAK2561600.1
OG0006998	NEK9_HUMAN	KAK2561835.1
OG0007014	DDX42_HUMAN	KAK2562030.1
OG0007032	MCM9_HUMAN	KAK2562140.1
OG0007049	CF062_HUMAN	KAK2562274.1
OG0007065	MTRFR_HUMAN	KAK2562373.1
OG0007083	PSMD3_HUMAN	KAK2562680.1
OG0006411	PG2IP_HUMAN	KAK2555982.1
OG0006427	XBP1_HUMAN	KAK2556174.1
OG0006463	ARMC3_HUMAN	KAK2556510.1
OG0006481	TMM69_HUMAN	KAK2556636.1
OG0006497	MT21D_HUMAN	KAK2556763.1
OG0006515	SP16H_HUMAN	KAK2556910.1
OG0006533	CL16A_HUMAN	KAK2557120.1
OG0006550	MED11_HUMAN	KAK2557204.1
OG0006567	SEC62_HUMAN	KAK2557276.1
OG0006585	IFT81_HUMAN	KAK2557485.1
OG0006589	GOLI4_HUMAN	KAK2557616.1
OG0006625	PTGR2_HUMAN	KAK2557985.1
OG0006642	F228B_HUMAN	KAK2558096.1
OG0006658	VPS53_HUMAN	KAK2558268.1
OG0006676	SUFU_HUMAN	KAK2558423.1
OG0006694	PRIPO_HUMAN	KAK2558557.1
OG0006745	DHRS1_HUMAN	KAK2559701.1
OG0006764	PNCB_HUMAN	KAK2559856.1
OG0006781	IMPCT_HUMAN	KAK2560081.1
OG0006833	SRP14_HUMAN	KAK2560419.1
OG0006867	ANLN_HUMAN	KAK2560697.1
OG0006883	CFDP1_HUMAN	KAK2560806.1
OG0006900	CRIPT_HUMAN	KAK2560905.1
OG0006917	POMT2_HUMAN	KAK2561027.1
OG0006933	MAAI_HUMAN	KAK2561137.1
OG0006950	3HIDH_HUMAN	KAK2561328.1
OG0006966	GDAH_HUMAN	KAK2561523.1
OG0006984	CDC27_HUMAN	KAK2561631.1
OG0007002	ADAT3_HUMAN	KAK2561855.1
OG0007020	TAM41_HUMAN	KAK2562074.1
OG0007036	SMCE1_HUMAN	KAK2562161.1
OG0007053	MPP9_HUMAN	KAK2562295.1
OG0007069	SIM14_HUMAN	KAK2562382.1
OG0007087	DDA1_HUMAN	KAK2562780.1
OG0006603	SPCS1_HUMAN	KAK2557760.1
OG0006620	TF2H5_HUMAN	KAK2557948.1
OG0006653	PLBL2_HUMAN	KAK2558220.1
OG0006669	NU107_HUMAN	KAK2558371.1
OG0006686	ALLC_HUMAN	KAK2558463.1
OG0006702	ZBBX_HUMAN	KAK2558980.1
OG0006719	TTC1_HUMAN	KAK2559356.1, KAK2559467.1
OG0006735	MVD1_HUMAN	KAK2559614.1
OG0006752	AR2BP_HUMAN	KAK2559721.1
OG0006770	MED30_HUMAN	KAK2559947.1
OG0006786	LACB2_HUMAN	KAK2560104.1
OG0006804	SPF30_HUMAN	KAK2560177.1
OG0006821	NCDN_HUMAN	KAK2560336.1
OG0006838	THNS2_HUMAN	KAK2560469.1
OG0006843	VPS25_HUMAN	KAK2560530.1
OG0006860	HYDIN_HUMAN	KAK2560622.1
OG0006875	ANR27_HUMAN	KAK2560726.1
OG0006895	RAD51_HUMAN	KAK2560888.1
OG0006914	UBXN1_HUMAN	KAK2561013.1
OG0006931	GNPAT_HUMAN	KAK2561119.1
OG0006949	ESPL1_HUMAN	KAK2561327.1
OG0006965	PRLD1_HUMAN	KAK2561491.1
OG0006970	SPT17_HUMAN	KAK2561542.1
OG0006987	ODAD2_HUMAN	KAK2561645.1
OG0007005	FPGT_HUMAN	KAK2561886.1
OG0007024	SMUG1_HUMAN	KAK2562089.1
OG0007040	INPP_HUMAN	KAK2562183.1
OG0007056	DCC1_HUMAN	KAK2562299.1
OG0007070	SPB1_HUMAN	KAK2562387.1
OG0007089	JTB_HUMAN	KAK2562786.1
OG0007106	AFG2B_HUMAN	KAK2562939.1
OG0007123	UBE3A_HUMAN	KAK2563107.1
OG0007128	IPO9_HUMAN	KAK2563171.1
OG0007144	YIPF6_HUMAN	KAK2563274.1
OG0006540	HEAT9_HUMAN	KAK2557148.1
OG0006555	GALK1_HUMAN	KAK2557233.1
OG0006590	ABCF3_HUMAN	KAK2557617.1
OG0006608	ACK1_HUMAN	KAK2557788.1
OG0006624	WDR3_HUMAN	KAK2557967.1
OG0006628	PARP4_HUMAN	KAK2557988.1
OG0006644	SEC63_HUMAN	KAK2558130.1
OG0006659	HIRA_HUMAN	KAK2558281.1
OG0006675	RAB28_HUMAN	KAK2558421.1
OG0006691	CBCO1_HUMAN	KAK2558549.1
OG0006722	TARB1_HUMAN	KAK2559438.1
OG0006736	S38A7_HUMAN	KAK2559615.1
OG0006754	CEP76_HUMAN	KAK2559740.1
OG0006772	MCM3_HUMAN	KAK2559992.1
OG0006788	GSH1_HUMAN	KAK2560107.1
OG0006806	ZGRF1_HUMAN	KAK2560202.1
OG0006823	S7A6O_HUMAN	KAK2560346.1
OG0006840	CWC25_HUMAN	KAK2560490.1
OG0006890	TBC31_HUMAN	KAK2560860.1
OG0006910	COX16_HUMAN	KAK2560997.1
OG0006926	TCPD_HUMAN	KAK2561075.1
OG0006943	ABCF2_HUMAN	KAK2561245.1
OG0006959	PPCS_HUMAN	KAK2561402.1
OG0006977	ZW10_HUMAN	KAK2561588.1
OG0006992	TMEDA_HUMAN	KAK2561716.1
OG0007010	ZN622_HUMAN	KAK2561995.1
OG0007042	WDR24_HUMAN	KAK2562188.1
OG0007075	DCAKD_HUMAN	KAK2562528.1
OG0007093	CTC1_HUMAN	KAK2562832.1
OG0007109	RPB11_HUMAN	KAK2562972.1
OG0007126	VPS36_HUMAN	KAK2563161.1
OG0007143	FANCF_HUMAN	KAK2563271.1
OG0007159	TBCK_HUMAN	KAK2563433.1
OG0007174	PPID_HUMAN	KAK2563524.1
OG0006709	INT14_HUMAN	KAK2559214.1
OG0006712	RL28_HUMAN	KAK2559267.1
OG0006727	ADPRS_HUMAN	KAK2559506.1
OG0006742	CLP1L_HUMAN	KAK2559660.1
OG0006759	NDUV2_HUMAN	KAK2559793.1
OG0006776	PSDE_HUMAN	KAK2560032.1
OG0006792	TM9S1_HUMAN	KAK2560122.1
OG0006794	TNG6_HUMAN	KAK2560130.1
OG0006811	SRP09_HUMAN	KAK2560246.1
OG0006828	NOP58_HUMAN	KAK2560381.1
OG0006846	STX17_HUMAN	KAK2560543.1
OG0006862	LIN41_HUMAN	KAK2560635.1
OG0006879	MPPE1_HUMAN	KAK2560772.1
OG0006896	COA8_HUMAN	KAK2560894.1
OG0006915	SDHF1_HUMAN	KAK2561021.1
OG0006932	MED29_HUMAN	KAK2561123.1
OG0006948	MTX2_HUMAN	KAK2561326.1
OG0006962	RNK_HUMAN	KAK2561455.1
OG0006979	NDUB3_HUMAN	KAK2561594.1
OG0006997	RM33_HUMAN	KAK2561833.1
OG0007012	PDC6I_HUMAN	KAK2562019.1
OG0007027	EXOS4_HUMAN	KAK2562096.1
OG0007043	OCTC_HUMAN	KAK2562197.1
OG0007058	BPHL_HUMAN	KAK2562307.1
OG0007092	TF2AA_HUMAN	KAK2562829.1
OG0007108	CAF1A_HUMAN	KAK2562969.1
OG0007125	SQSTM_HUMAN	KAK2563149.1, KAK2563150.1
OG0007157	MANBA_HUMAN	KAK2563424.1
OG0007172	WDR82_HUMAN	KAK2563513.1
OG0007187	CFA97_HUMAN	KAK2563611.1
OG0007203	THYN1_HUMAN	KAK2563715.1
OG0007219	NFX1_HUMAN	KAK2563834.1
OG0007251	LENG8_HUMAN	KAK2564286.1
OG0007268	GLMP_HUMAN	KAK2564625.1
OG0006681	TGS1_HUMAN	KAK2558451.1
OG0006724	VPS72_HUMAN	KAK2559484.1
OG0006744	DGAT1_HUMAN	KAK2559686.1
OG0006762	ZN706_HUMAN	KAK2559840.1
OG0006779	TBL3_HUMAN	KAK2560069.1
OG0006796	KAD2_HUMAN	KAK2560140.1
OG0006813	CATB_HUMAN	KAK2560269.1
OG0006829	SRP54_HUMAN	KAK2560399.1
OG0006848	LARP7_HUMAN	KAK2560560.1
OG0006864	PYRD_HUMAN	KAK2560650.1
OG0006880	FTM_HUMAN	KAK2560774.1
OG0006897	PUS10_HUMAN	KAK2560896.1
OG0006901	M18BP_HUMAN	KAK2560912.1
OG0006918	PSF1_HUMAN	KAK2561029.1
OG0006935	CNIH4_HUMAN	KAK2561159.1
OG0006952	ANKZ1_HUMAN	KAK2561340.1
OG0006968	SYEP_HUMAN	KAK2561535.1
OG0006986	ESF1_HUMAN	KAK2561640.1
OG0007021	SMI11_HUMAN	KAK2562075.1
OG0007054	PPM1G_HUMAN	KAK2562297.1
OG0007071	COX6C_HUMAN	KAK2562396.1
OG0007090	NDUA9_HUMAN	KAK2562798.1
OG0007107	PPIE_HUMAN	KAK2562949.1
OG0007124	SYSC_HUMAN	KAK2563112.1
OG0007141	OFUT3_HUMAN	KAK2563261.1
OG0007158	KIF3A_HUMAN	KAK2563429.1
OG0007175	NOL8_HUMAN	KAK2563534.1
OG0007192	RS3_HUMAN	KAK2563631.1
OG0007208	STPG2_HUMAN	KAK2563748.1
OG0007241	CFA52_HUMAN	KAK2564017.1
OG0007277	RAB18_HUMAN	KAK2564743.1
OG0007292	MET2A_HUMAN, MET2B_HUMAN	KAK2564801.1
OG0007309	LNP_HUMAN	KAK2564930.1
OG0007326	CF410_HUMAN	KAK2565028.1
OG0006835	LRC47_HUMAN	KAK2560443.1
OG0006853	LIN52_HUMAN	KAK2560589.1
OG0006869	VPS35_HUMAN	KAK2560700.1
OG0006884	SAC1_HUMAN	KAK2560828.1
OG0006902	FKBP2_HUMAN	KAK2560918.1
OG0006906	ZFPL1_HUMAN	KAK2560949.1
OG0006922	RM11_HUMAN	KAK2561053.1
OG0006939	ANCHR_HUMAN	KAK2561179.1
OG0006955	ENKUR_HUMAN	KAK2561377.1
OG0006971	TYSD1_HUMAN	KAK2561543.1
OG0006988	PPCEL_HUMAN	KAK2561680.1
OG0007004	TPC6B_HUMAN	KAK2561885.1
OG0007018	TM245_HUMAN	KAK2562069.1
OG0007033	SGO1_HUMAN	KAK2562144.1
OG0007048	TEKT2_HUMAN	KAK2562259.1
OG0007062	MDHM_HUMAN	KAK2562336.1
OG0007078	TTLL1_HUMAN	KAK2562581.1
OG0007095	NPHP1_HUMAN	KAK2562840.1
OG0007111	CCD15_HUMAN	KAK2562980.1
OG0007129	COMD5_HUMAN	KAK2563175.1
OG0007146	TM9S3_HUMAN	KAK2563291.1
OG0007163	FIP1_HUMAN	KAK2563472.1
OG0007167	ABCE1_HUMAN	KAK2563499.1
OG0007181	TIM16_HUMAN	KAK2563574.1
OG0007185	GNS_HUMAN	KAK2563598.1
OG0007202	UTP20_HUMAN	KAK2563710.1
OG0007217	CDO1_HUMAN	KAK2563812.1
OG0007234	CYBP_HUMAN	KAK2563965.1
OG0007250	PALB2_HUMAN	KAK2564267.1
OG0007267	PYGO1_HUMAN	KAK2564618.1
OG0007285	TATD1_HUMAN	KAK2564774.1
OG0007304	SELO_HUMAN	KAK2564866.1, KAK2570179.1
OG0007320	ERCC3_HUMAN	KAK2564994.1
OG0007337	CARME_HUMAN	KAK2565119.1
OG0006738	DEFM_HUMAN	KAK2559623.1
OG0006757	DUS3_HUMAN	KAK2559788.1
OG0006791	RT28_HUMAN	KAK2560120.1
OG0006809	AL8A1_HUMAN	KAK2560208.1
OG0006827	XRN2_HUMAN	KAK2560376.1
OG0006845	TTC13_HUMAN	KAK2560535.1
OG0006850	COMD7_HUMAN	KAK2560572.1
OG0006886	MSS4_HUMAN	KAK2560850.1
OG0006905	KNTC1_HUMAN	KAK2560937.1
OG0006921	CS047_HUMAN	KAK2561042.1
OG0006938	RM40_HUMAN	KAK2561178.1
OG0006942	PCDP1_HUMAN	KAK2561244.1
OG0006958	HACL1_HUMAN	KAK2561396.1
OG0006976	IST1_HUMAN	KAK2561585.1
OG0006996	UBP34_HUMAN	KAK2561808.1
OG0007013	SYMC_HUMAN	KAK2562029.1
OG0007030	SNP47_HUMAN	KAK2562126.1
OG0007046	PP1R8_HUMAN	KAK2562239.1
OG0007063	INT2_HUMAN	KAK2562342.1
OG0007080	CTSRT_HUMAN	KAK2562675.1
OG0007085	SNX13_HUMAN	KAK2562715.1
OG0007102	CIA2A_HUMAN	KAK2562919.1
OG0007120	DYHC2_HUMAN	KAK2563057.1
OG0007155	T184C_HUMAN	KAK2563408.1
OG0007171	AGK_HUMAN	KAK2563510.1
OG0007189	ADCY9_HUMAN	KAK2563620.1
OG0007205	SNCAP_HUMAN	KAK2563724.1
OG0007221	LYAR_HUMAN	KAK2563839.1
OG0007252	S2611_HUMAN	KAK2564306.1
OG0007269	SDHF4_HUMAN	KAK2564628.1
OG0007303	NDUS1_HUMAN	KAK2564856.1
OG0007319	GLT11_HUMAN	KAK2564992.1
OG0007336	CCNH_HUMAN	KAK2565118.1
OG0007352	TEX9_HUMAN	KAK2565254.1
OG0006871	ULK4_HUMAN	KAK2560709.1
OG0006888	TMX3_HUMAN	KAK2560855.1
OG0006908	CNRP1_HUMAN	KAK2560956.1
OG0006924	PRS4_HUMAN	KAK2561066.1
OG0006929	MCM5_HUMAN	KAK2561109.1
OG0006945	BBS5_HUMAN	KAK2561305.1
OG0006961	NPHP3_HUMAN	KAK2561442.1
OG0006981	NAGS_HUMAN	KAK2561609.1
OG0006999	CINP_HUMAN	KAK2561836.1
OG0007015	NHEJ1_HUMAN	KAK2562032.1
OG0007031	SODM_HUMAN	KAK2562129.1
OG0007047	MUL1_HUMAN	KAK2562246.1
OG0007064	DIESL_HUMAN	KAK2562360.1
OG0007081	HBAP1_HUMAN	KAK2562676.1
OG0007098	DBR1_HUMAN	KAK2562849.1
OG0007133	PUS3_HUMAN	KAK2563231.1
OG0007150	QCR8_HUMAN	KAK2563360.1
OG0007166	ACSF4_HUMAN	KAK2563498.1
OG0007182	WDR19_HUMAN	KAK2563577.1
OG0007199	WDR91_HUMAN	KAK2563686.1
OG0007216	SAMD8_HUMAN	KAK2563802.1
OG0007232	AEBP2_HUMAN	KAK2563945.1
OG0007249	PITH1_HUMAN	KAK2564266.1
OG0007266	SMD1_HUMAN	KAK2564591.1
OG0007284	TOM7_HUMAN	KAK2564771.1
OG0007301	MYO10_HUMAN	KAK2564848.1
OG0007317	UBP40_HUMAN	KAK2564974.1
OG0007333	OARD1_HUMAN	KAK2565106.1
OG0007365	NAT10_HUMAN	KAK2565431.1
OG0007381	GCC1_HUMAN	KAK2565541.1
OG0007397	PPIL1_HUMAN	KAK2565766.1
OG0007401	WDR47_HUMAN	KAK2565785.1
OG0007417	PSMD5_HUMAN	KAK2565866.1
OG0007437	TYW3_HUMAN	KAK2565948.1
OG0006899	RS30_HUMAN	KAK2560903.1
OG0006916	METL5_HUMAN	KAK2561022.1
OG0006951	LSM12_HUMAN	KAK2561332.1
OG0006967	NU160_HUMAN	KAK2561527.1
OG0006985	MD2L1_HUMAN	KAK2561639.1
OG0006990	YIPF4_HUMAN	KAK2561699.1
OG0007011	TACO1_HUMAN	KAK2561996.1
OG0007029	ATG9A_HUMAN	KAK2562122.1
OG0007045	TRNT1_HUMAN	KAK2562219.1
OG0007061	NOL10_HUMAN	KAK2562330.1
OG0007079	HYAL1_HUMAN	KAK2562663.1
OG0007097	TIM44_HUMAN	KAK2562848.1
OG0007112	TCP4_HUMAN	KAK2562981.1
OG0007130	LONF3_HUMAN	KAK2563176.1
OG0007148	OTUD4_HUMAN	KAK2563339.1
OG0007165	RL21_HUMAN	KAK2563492.1
OG0007180	SYRC_HUMAN	KAK2563560.1
OG0007198	PACRL_HUMAN	KAK2563681.1
OG0007214	ARP6_HUMAN	KAK2563795.1
OG0007246	ATGA1_HUMAN	KAK2564141.1
OG0007263	RT11_HUMAN	KAK2564416.1
OG0007281	OFUT2_HUMAN	KAK2564762.1
OG0007298	LZTL1_HUMAN	KAK2564839.1
OG0007314	WDR12_HUMAN	KAK2564956.1
OG0007331	TIGAR_HUMAN	KAK2565057.1
OG0007347	HSF2B_HUMAN	KAK2565183.1
OG0007363	SETB1_HUMAN	KAK2565407.1
OG0007380	RINT1_HUMAN	KAK2565524.1
OG0007396	GPR19_HUMAN	KAK2565763.1
OG0007414	CUTA_HUMAN	KAK2565850.1
OG0007433	NSMF_HUMAN	KAK2565931.1
OG0007449	CDC7_HUMAN	KAK2566029.1
OG0007466	TYW2_HUMAN	KAK2566214.1
OG0007482	F185A_HUMAN	KAK2566421.1
OG0007017	NTF2_HUMAN	KAK2562061.1
OG0007041	TXTP_HUMAN	KAK2562185.1
OG0007057	T2EA_HUMAN	KAK2562304.1
OG0007091	KAD6_HUMAN	KAK2562799.1
OG0007096	PGPI_HUMAN	KAK2562841.1
OG0007113	UBL7_HUMAN	KAK2562983.1
OG0007118	MOC2B_HUMAN	KAK2563046.1
OG0007136	MICU3_HUMAN	KAK2563247.1
OG0007152	SCLT1_HUMAN	KAK2563366.1
OG0007169	CC134_HUMAN	KAK2563506.1
